id,leetcode_hours,leetcode_problems,team_size,experience,branch,gaming_hours,instagram_hours,social_skill_points,connections_among_seniors,connections_with_faculty,connections_among_juniors,have_freshman,all_freshman,gender_ratio,event_type,winner
15397,0.0,43.0,5.0,beginner,ECM,,5.0,43.0,18.0,8.0,26.0,0.0,0.0,0.2,hackathon,1
15398,1.0,89.0,4.0,beginner,ME,5.0,7.0,26.0,5.0,3.0,30.0,0.0,0.0,0.5,hackathon,0
15399,0.0,71.0,4.0,expert,ECE,5.0,6.0,44.0,1.0,5.0,3.0,1.0,0.0,0.25,sporting,0
15400,1.0,13.0,4.0,beginner,ECM,8.0,7.0,41.0,16.0,10.0,23.0,1.0,1.0,0.0,contest,1
15401,0.0,26.0,1.0,intermediate,ECE,0.0,6.0,56.0,3.0,0.0,27.0,1.0,1.0,0.0,contest,0
15402,0.0,49.0,4.0,intermediate,ECE,6.0,8.0,15.0,17.0,8.0,10.0,1.0,1.0,0.25,gaming,0
15403,2.0,28.0,1.0,intermediate,ECM,0.0,0.0,28.0,8.0,9.0,12.0,0.0,0.0,1.0,sporting,0
15404,1.0,48.0,4.0,expert,ECM,0.0,0.0,28.0,5.0,3.0,14.0,1.0,1.0,0.5,debate,0
15405,0.0,71.0,4.0,beginner,ME,5.0,8.0,72.0,5.0,0.0,17.0,0.0,0.0,0.5,contest,1
15406,0.0,56.0,1.0,intermediate,CSE,6.0,0.0,55.0,17.0,1.0,8.0,0.0,0.0,0.0,sporting,0
15407,0.0,77.0,5.0,expert,ME,5.0,0.0,58.0,6.0,6.0,,0.0,0.0,1.0,dance,0
15408,0.0,33.0,2.0,expert,ECM,7.0,8.0,15.0,13.0,4.0,0.0,0.0,0.0,0.5,gaming,0
15409,3.0,52.0,3.0,intermediate,CSE,6.0,0.0,11.0,20.0,1.0,17.0,1.0,0.0,0.67,hackathon,0
15410,6.0,42.0,1.0,expert,CSE,14.0,0.0,42.0,12.0,10.0,12.0,1.0,0.0,0.0,contest,0
15411,2.0,30.0,1.0,expert,CSE,0.0,7.0,21.0,19.0,2.0,8.0,1.0,1.0,0.0,contest,0
15412,0.0,51.0,4.0,expert,MM,6.0,0.0,18.0,6.0,5.0,17.0,1.0,1.0,0.25,contest,0
15413,6.0,25.0,4.0,intermediate,EE,7.0,7.0,58.0,10.0,7.0,,0.0,0.0,0.5,gaming,0
15414,0.0,44.0,2.0,expert,ME,7.0,0.0,53.0,3.0,10.0,0.0,1.0,1.0,0.0,sporting,1
15415,4.0,42.0,5.0,intermediate,CSE,7.0,5.0,61.0,1.0,2.0,19.0,0.0,0.0,0.8,hackathon,0
15416,0.0,35.0,3.0,beginner,EE,0.0,0.0,42.0,78.0,2.0,28.0,1.0,0.0,0.67,sporting,0
15417,0.0,25.0,1.0,expert,ECE,6.0,0.0,32.0,1.0,2.0,30.0,0.0,0.0,1.0,contest,1
15418,1.0,65.0,,beginner,ME,5.0,7.0,83.0,3.0,7.0,5.0,1.0,1.0,0.0,contest,0
15419,2.0,58.0,1.0,beginner,ECE,0.0,0.0,,0.0,3.0,20.0,0.0,0.0,1.0,fun,0
15420,1.0,71.0,2.0,intermediate,CE,6.0,0.0,33.0,0.0,3.0,9.0,0.0,0.0,0.5,contest,0
15421,2.0,74.0,2.0,beginner,ECE,6.0,0.0,62.0,4.0,1.0,28.0,1.0,0.0,0.5,contest,0
15422,,,1.0,beginner,ECE,6.0,7.0,70.0,16.0,7.0,25.0,0.0,0.0,1.0,fun,0
15423,1.0,72.0,,beginner,ECE,6.0,0.0,39.0,11.0,4.0,4.0,1.0,1.0,0.0,gaming,0
15424,0.0,44.0,4.0,intermediate,ME,7.0,6.0,54.0,14.0,5.0,27.0,1.0,1.0,0.5,hackathon,0
15425,0.0,81.0,5.0,expert,ME,6.0,7.0,67.0,19.0,9.0,20.0,1.0,0.0,0.2,contest,1
15426,0.0,51.0,3.0,beginner,ECE,7.0,8.0,95.0,1.0,0.0,2.0,1.0,1.0,0.0,gaming,0
15427,0.0,33.0,2.0,intermediate,CSE,5.0,0.0,67.0,,6.0,16.0,0.0,0.0,1.0,gaming,0
15428,0.0,61.0,2.0,beginner,CSE,0.0,0.0,,0.0,1.0,12.0,0.0,0.0,0.0,dance,0
15429,5.0,41.0,4.0,intermediate,CSE,0.0,7.0,80.0,16.0,7.0,6.0,0.0,0.0,0.25,other,1
15430,2.0,59.0,5.0,intermediate,CSE,0.0,7.0,53.0,16.0,5.0,30.0,1.0,1.0,0.0,contest,0
15431,1.0,62.0,4.0,intermediate,ECM,7.0,7.0,46.0,6.0,4.0,11.0,0.0,0.0,0.25,fun,0
15432,8.0,46.0,1.0,beginner,ECE,5.0,5.0,34.0,8.0,3.0,5.0,0.0,0.0,1.0,hackathon,0
15433,0.0,61.0,5.0,beginner,ECE,7.0,5.0,44.0,6.0,2.0,13.0,0.0,0.0,0.8,debate,0
15434,8.0,20.0,3.0,intermediate,ECM,5.0,0.0,93.0,11.0,7.0,15.0,0.0,0.0,0.67,gaming,1
15435,0.0,48.0,5.0,intermediate,ECE,5.0,7.0,89.0,0.0,4.0,,1.0,1.0,1.0,hackathon,0
15436,1.0,39.0,1.0,intermediate,ECE,0.0,8.0,68.0,3.0,0.0,22.0,1.0,0.0,1.0,gaming,0
15437,2.0,60.0,3.0,intermediate,CSE,0.0,0.0,55.0,9.0,3.0,20.0,0.0,0.0,0.67,debate,0
15438,0.0,58.0,3.0,intermediate,CSE,0.0,8.0,53.0,8.0,3.0,23.0,1.0,0.0,0.33,hackathon,0
15439,2.0,48.0,5.0,intermediate,CSE,0.0,6.0,62.0,,0.0,13.0,0.0,0.0,0.2,gaming,0
15440,1.0,55.0,5.0,beginner,ECM,16.0,7.0,62.0,19.0,8.0,30.0,0.0,0.0,0.4,dance,1
15441,0.0,45.0,4.0,intermediate,ME,7.0,7.0,68.0,18.0,7.0,2.0,0.0,0.0,0.75,sporting,0
15442,2.0,38.0,3.0,expert,ME,8.0,6.0,84.0,1.0,10.0,24.0,1.0,0.0,1.0,singing,0
15443,,,1.0,beginner,ME,0.0,7.0,68.0,17.0,1.0,22.0,0.0,0.0,1.0,hackathon,0
15444,0.0,66.0,3.0,intermediate,ECE,17.0,0.0,31.0,8.0,0.0,6.0,1.0,0.0,1.0,other,0
15445,0.0,59.0,4.0,beginner,CSE,5.0,0.0,71.0,1.0,8.0,4.0,0.0,0.0,0.25,contest,0
15446,3.0,38.0,5.0,expert,ECE,7.0,0.0,13.0,3.0,5.0,12.0,0.0,0.0,0.4,hackathon,0
15447,0.0,43.0,5.0,beginner,ECE,6.0,5.0,54.0,10.0,2.0,6.0,1.0,0.0,1.0,dance,0
15448,2.0,2.0,5.0,expert,ECE,8.0,0.0,36.0,,5.0,24.0,,0.0,1.0,singing,0
15449,,,5.0,beginner,ME,5.0,7.0,30.0,3.0,5.0,13.0,1.0,1.0,0.4,other,0
15450,1.0,40.0,3.0,beginner,ECE,8.0,0.0,88.0,10.0,5.0,1.0,1.0,0.0,0.67,singing,1
15451,8.0,29.0,4.0,intermediate,CSE,8.0,0.0,34.0,1.0,6.0,27.0,1.0,0.0,0.25,hackathon,1
15452,0.0,52.0,4.0,intermediate,ECM,5.0,0.0,24.0,14.0,0.0,3.0,1.0,1.0,0.75,contest,0
15453,0.0,28.0,5.0,intermediate,ECE,0.0,0.0,21.0,19.0,9.0,2.0,1.0,0.0,0.8,sporting,0
15454,1.0,41.0,5.0,intermediate,ECM,8.0,5.0,75.0,12.0,1.0,26.0,0.0,0.0,0.6,hackathon,0
15455,4.0,59.0,1.0,beginner,EE,6.0,0.0,25.0,13.0,3.0,28.0,1.0,0.0,0.0,dance,0
15456,0.0,39.0,5.0,expert,CE,8.0,8.0,33.0,3.0,3.0,24.0,1.0,1.0,0.2,hackathon,0
15457,6.0,48.0,4.0,beginner,CSE,0.0,7.0,53.0,14.0,10.0,25.0,1.0,0.0,1.0,hackathon,1
15458,5.0,22.0,2.0,intermediate,CE,6.0,8.0,32.0,17.0,6.0,15.0,1.0,1.0,1.0,hackathon,0
15459,5.0,54.0,1.0,intermediate,ME,5.0,0.0,43.0,6.0,0.0,12.0,0.0,0.0,0.0,contest,0
15460,0.0,21.0,5.0,beginner,ECM,0.0,0.0,12.0,8.0,7.0,16.0,0.0,0.0,0.4,sporting,0
15461,3.0,37.0,3.0,intermediate,ME,5.0,7.0,39.0,4.0,5.0,16.0,1.0,1.0,0.33,other,0
15462,,,3.0,expert,CSE,6.0,8.0,79.0,8.0,9.0,6.0,0.0,0.0,1.0,hackathon,1
15463,3.0,58.0,5.0,intermediate,ECE,6.0,0.0,39.0,14.0,6.0,25.0,0.0,0.0,0.2,hackathon,0
15464,2.0,82.0,2.0,intermediate,ECM,8.0,6.0,32.0,12.0,10.0,17.0,0.0,0.0,0.5,hackathon,0
15465,0.0,52.0,3.0,expert,ECE,0.0,0.0,64.0,15.0,3.0,0.0,1.0,0.0,1.0,contest,1
15466,0.0,53.0,4.0,beginner,CE,7.0,5.0,42.0,4.0,6.0,24.0,1.0,1.0,0.0,debate,0
15467,2.0,23.0,4.0,intermediate,ECE,0.0,0.0,77.0,20.0,3.0,19.0,0.0,0.0,0.25,dance,1
15468,3.0,44.0,4.0,beginner,ECE,6.0,7.0,21.0,14.0,3.0,21.0,0.0,0.0,1.0,singing,0
15469,2.0,46.0,4.0,beginner,CSE,6.0,8.0,90.0,10.0,2.0,10.0,0.0,0.0,0.5,fun,0
15470,4.0,46.0,4.0,intermediate,CSE,8.0,0.0,40.0,4.0,3.0,27.0,0.0,0.0,0.25,hackathon,0
15471,0.0,69.0,5.0,intermediate,MM,,5.0,97.0,19.0,2.0,20.0,1.0,1.0,0.2,hackathon,1
15472,3.0,24.0,1.0,intermediate,ECE,0.0,7.0,60.0,0.0,10.0,17.0,0.0,0.0,1.0,fun,0
15473,0.0,64.0,1.0,beginner,ECE,7.0,6.0,82.0,0.0,3.0,28.0,0.0,0.0,0.0,gaming,0
15474,1.0,75.0,4.0,beginner,ECE,7.0,0.0,52.0,,1.0,25.0,1.0,0.0,0.5,hackathon,0
15475,,,2.0,intermediate,MM,6.0,5.0,,16.0,7.0,12.0,1.0,0.0,1.0,gaming,1
15476,4.0,74.0,3.0,beginner,CSE,6.0,5.0,41.0,14.0,6.0,1.0,0.0,0.0,0.0,hackathon,0
15477,0.0,54.0,1.0,beginner,MM,7.0,6.0,57.0,13.0,,20.0,0.0,0.0,1.0,contest,0
15478,1.0,55.0,1.0,beginner,CE,7.0,5.0,43.0,3.0,7.0,1.0,0.0,0.0,1.0,hackathon,0
15479,5.0,29.0,4.0,intermediate,ECE,,6.0,18.0,17.0,9.0,0.0,1.0,1.0,1.0,hackathon,1
15480,0.0,21.0,3.0,beginner,ECM,6.0,5.0,58.0,18.0,3.0,28.0,0.0,0.0,0.33,singing,0
15481,2.0,50.0,,expert,MM,6.0,5.0,65.0,16.0,,,1.0,1.0,1.0,hackathon,0
15482,1.0,65.0,3.0,beginner,ME,5.0,0.0,62.0,20.0,4.0,19.0,0.0,0.0,1.0,contest,1
15483,3.0,73.0,3.0,beginner,ECM,5.0,5.0,55.0,5.0,9.0,1.0,0.0,0.0,0.0,other,0
15484,0.0,36.0,2.0,intermediate,ME,6.0,5.0,19.0,12.0,9.0,11.0,1.0,1.0,0.5,hackathon,0
15485,0.0,71.0,1.0,intermediate,ME,5.0,5.0,63.0,2.0,10.0,28.0,1.0,1.0,0.0,gaming,0
15486,3.0,48.0,3.0,expert,CSE,6.0,0.0,65.0,6.0,2.0,20.0,0.0,0.0,1.0,hackathon,0
15487,6.0,82.0,5.0,expert,EE,6.0,5.0,21.0,9.0,1.0,16.0,0.0,0.0,0.8,sporting,1
15488,2.0,53.0,2.0,intermediate,CSE,8.0,0.0,43.0,17.0,6.0,1.0,1.0,1.0,0.5,contest,0
15489,3.0,40.0,2.0,intermediate,PIE,6.0,6.0,29.0,10.0,6.0,15.0,0.0,0.0,0.0,hackathon,0
15490,10.0,83.0,5.0,intermediate,CSE,0.0,5.0,77.0,3.0,1.0,5.0,0.0,0.0,0.6,sporting,1
15491,0.0,49.0,4.0,expert,ECE,7.0,7.0,24.0,0.0,9.0,25.0,1.0,1.0,0.0,hackathon,0
15492,2.0,76.0,3.0,expert,ME,0.0,0.0,69.0,7.0,0.0,12.0,0.0,0.0,0.33,hackathon,0
15493,0.0,25.0,4.0,expert,CE,0.0,6.0,29.0,1.0,4.0,25.0,0.0,0.0,0.25,sporting,0
15494,4.0,34.0,4.0,expert,ECE,7.0,0.0,62.0,3.0,3.0,3.0,1.0,1.0,0.0,sporting,0
15495,0.0,69.0,2.0,intermediate,ECE,0.0,8.0,65.0,7.0,9.0,1.0,1.0,0.0,0.0,gaming,0
15496,5.0,88.0,4.0,beginner,CSE,0.0,0.0,41.0,20.0,7.0,27.0,0.0,0.0,1.0,gaming,0
15497,0.0,41.0,5.0,beginner,ME,6.0,8.0,16.0,0.0,2.0,17.0,0.0,0.0,0.2,sporting,1
15498,0.0,68.0,,intermediate,MM,8.0,8.0,33.0,9.0,6.0,13.0,1.0,1.0,0.0,hackathon,0
15499,7.0,53.0,2.0,beginner,CSE,5.0,8.0,42.0,19.0,6.0,12.0,1.0,1.0,1.0,dance,0
15500,2.0,54.0,4.0,beginner,ME,5.0,0.0,42.0,14.0,5.0,4.0,1.0,0.0,0.5,contest,0
15501,0.0,65.0,4.0,expert,MM,7.0,7.0,43.0,94.0,1.0,18.0,0.0,0.0,0.75,contest,0
15502,0.0,70.0,1.0,expert,CSE,,0.0,50.0,3.0,4.0,1.0,0.0,0.0,1.0,other,0
15503,6.0,24.0,2.0,intermediate,CSE,7.0,0.0,59.0,5.0,6.0,2.0,0.0,0.0,1.0,other,0
15504,2.0,61.0,3.0,beginner,ECE,8.0,7.0,78.0,12.0,9.0,2.0,1.0,1.0,0.33,debate,0
15505,7.0,13.0,1.0,beginner,EE,6.0,6.0,38.0,20.0,9.0,6.0,1.0,1.0,1.0,sporting,0
15506,0.0,24.0,3.0,intermediate,ECE,0.0,6.0,23.0,10.0,10.0,8.0,0.0,0.0,0.33,sporting,0
15507,0.0,60.0,4.0,expert,ME,7.0,5.0,36.0,17.0,10.0,4.0,0.0,0.0,0.25,other,0
15508,5.0,22.0,2.0,expert,MM,8.0,5.0,85.0,12.0,5.0,9.0,1.0,1.0,0.5,hackathon,0
15509,0.0,43.0,4.0,beginner,ECE,8.0,0.0,46.0,,4.0,18.0,1.0,0.0,0.0,contest,0
15510,0.0,61.0,2.0,beginner,ECM,5.0,0.0,21.0,16.0,6.0,17.0,0.0,0.0,0.0,contest,0
15511,6.0,74.0,5.0,beginner,ME,8.0,6.0,59.0,4.0,5.0,22.0,1.0,0.0,0.0,other,0
15512,1.0,12.0,3.0,expert,CSE,0.0,0.0,79.0,1.0,5.0,18.0,0.0,0.0,0.0,contest,0
15513,0.0,36.0,2.0,beginner,EE,6.0,5.0,33.0,18.0,9.0,,0.0,0.0,1.0,gaming,0
15514,1.0,61.0,2.0,beginner,ME,0.0,5.0,27.0,1.0,3.0,2.0,0.0,0.0,1.0,fun,0
15515,1.0,27.0,4.0,beginner,CSE,6.0,0.0,57.0,8.0,4.0,13.0,1.0,0.0,0.75,contest,1
15516,1.0,73.0,4.0,intermediate,ECM,5.0,0.0,45.0,0.0,5.0,25.0,0.0,0.0,0.75,debate,0
15517,1.0,39.0,3.0,beginner,CSE,0.0,7.0,76.0,5.0,2.0,0.0,1.0,0.0,0.67,hackathon,0
15518,4.0,73.0,3.0,expert,ECE,6.0,7.0,86.0,8.0,7.0,23.0,1.0,0.0,0.33,hackathon,1
15519,4.0,23.0,3.0,intermediate,ECE,0.0,0.0,88.0,10.0,3.0,17.0,0.0,0.0,0.33,hackathon,0
15520,1.0,43.0,5.0,intermediate,MM,5.0,0.0,13.0,15.0,8.0,10.0,1.0,0.0,0.4,hackathon,0
15521,0.0,20.0,4.0,intermediate,CE,6.0,6.0,64.0,4.0,4.0,4.0,0.0,0.0,0.75,hackathon,0
15522,2.0,22.0,3.0,expert,ECM,5.0,0.0,55.0,9.0,9.0,23.0,1.0,0.0,0.67,sporting,0
15523,1.0,54.0,4.0,beginner,ECE,0.0,0.0,48.0,7.0,1.0,21.0,0.0,0.0,1.0,hackathon,0
15524,1.0,63.0,4.0,intermediate,ME,0.0,6.0,78.0,19.0,1.0,25.0,1.0,1.0,0.25,hackathon,1
15525,20.0,43.0,3.0,expert,ECM,7.0,6.0,55.0,3.0,6.0,11.0,0.0,0.0,1.0,hackathon,0
15526,,,,beginner,CSE,6.0,0.0,51.0,0.0,2.0,21.0,1.0,1.0,0.5,gaming,0
15527,0.0,46.0,5.0,expert,PIE,19.0,8.0,76.0,18.0,1.0,14.0,1.0,1.0,0.2,contest,0
15528,7.0,65.0,,expert,ECE,8.0,7.0,81.0,1.0,3.0,11.0,0.0,0.0,0.6,sporting,1
15529,0.0,57.0,5.0,intermediate,ME,6.0,8.0,85.0,0.0,7.0,6.0,1.0,1.0,0.0,debate,1
15530,1.0,64.0,2.0,expert,CSE,8.0,8.0,,5.0,0.0,30.0,1.0,0.0,0.5,contest,1
15531,0.0,42.0,3.0,beginner,CSE,6.0,0.0,65.0,5.0,5.0,28.0,0.0,0.0,0.0,hackathon,0
15532,0.0,90.0,1.0,beginner,ECE,7.0,0.0,36.0,13.0,8.0,27.0,1.0,0.0,0.0,hackathon,0
15533,0.0,30.0,1.0,expert,CSE,0.0,0.0,29.0,0.0,6.0,23.0,0.0,0.0,1.0,hackathon,0
15534,0.0,12.0,5.0,intermediate,CSE,6.0,0.0,37.0,16.0,9.0,30.0,1.0,1.0,0.6,dance,1
15535,0.0,31.0,4.0,beginner,ECM,7.0,0.0,37.0,11.0,9.0,8.0,1.0,0.0,0.25,sporting,0
15536,0.0,49.0,5.0,intermediate,ECE,7.0,6.0,48.0,2.0,10.0,12.0,1.0,1.0,0.8,contest,0
15537,1.0,80.0,3.0,beginner,CE,0.0,8.0,80.0,2.0,3.0,20.0,1.0,1.0,1.0,singing,0
15538,1.0,8.0,3.0,expert,ECM,5.0,6.0,47.0,8.0,1.0,0.0,0.0,0.0,0.0,dance,0
15539,0.0,52.0,2.0,beginner,ECE,5.0,,18.0,6.0,5.0,17.0,1.0,,1.0,contest,0
15540,1.0,54.0,4.0,beginner,CE,5.0,0.0,60.0,3.0,5.0,7.0,0.0,0.0,1.0,contest,1
15541,,,5.0,beginner,ME,6.0,7.0,30.0,55.0,3.0,29.0,1.0,0.0,0.0,hackathon,0
15542,0.0,24.0,4.0,beginner,ECM,7.0,0.0,41.0,14.0,9.0,28.0,1.0,1.0,0.75,singing,0
15543,,,3.0,beginner,ECM,7.0,0.0,43.0,6.0,8.0,29.0,0.0,0.0,1.0,gaming,0
15544,,,4.0,beginner,ECM,0.0,6.0,64.0,15.0,6.0,7.0,0.0,0.0,0.75,hackathon,1
15545,2.0,78.0,1.0,expert,ECE,0.0,5.0,59.0,6.0,10.0,4.0,1.0,1.0,1.0,dance,0
15546,3.0,38.0,1.0,intermediate,ECE,7.0,7.0,27.0,,9.0,11.0,1.0,0.0,0.0,contest,0
15547,1.0,34.0,4.0,beginner,ECE,5.0,0.0,63.0,16.0,4.0,10.0,0.0,0.0,0.0,gaming,1
15548,1.0,35.0,2.0,intermediate,EE,8.0,0.0,78.0,10.0,3.0,2.0,1.0,0.0,0.5,gaming,0
15549,0.0,23.0,2.0,beginner,ME,7.0,6.0,61.0,19.0,4.0,28.0,1.0,0.0,0.0,singing,0
15550,0.0,77.0,1.0,intermediate,MM,7.0,7.0,49.0,9.0,8.0,1.0,0.0,0.0,0.0,dance,0
15551,0.0,9.0,3.0,intermediate,ECM,8.0,5.0,69.0,15.0,,16.0,1.0,1.0,0.0,hackathon,0
15552,5.0,50.0,5.0,beginner,ME,5.0,6.0,20.0,7.0,9.0,17.0,0.0,0.0,0.2,fun,0
15553,4.0,58.0,2.0,expert,ECE,7.0,0.0,25.0,5.0,9.0,21.0,0.0,0.0,0.5,contest,1
15554,2.0,24.0,3.0,beginner,ME,5.0,7.0,71.0,93.0,9.0,8.0,1.0,1.0,0.33,hackathon,0
15555,0.0,39.0,1.0,expert,CE,6.0,0.0,62.0,16.0,7.0,23.0,0.0,0.0,0.0,debate,1
15556,3.0,25.0,3.0,beginner,ECM,0.0,7.0,83.0,6.0,,10.0,1.0,0.0,1.0,hackathon,1
15557,0.0,57.0,4.0,intermediate,EE,0.0,8.0,48.0,7.0,4.0,12.0,0.0,0.0,0.25,hackathon,0
15558,4.0,48.0,5.0,beginner,CSE,8.0,7.0,75.0,19.0,1.0,25.0,1.0,1.0,0.8,hackathon,0
15559,0.0,36.0,1.0,intermediate,ECM,8.0,7.0,44.0,13.0,10.0,25.0,1.0,1.0,0.0,other,0
15560,20.0,57.0,5.0,expert,MM,6.0,0.0,43.0,15.0,7.0,15.0,0.0,0.0,0.8,gaming,1
15561,0.0,77.0,3.0,beginner,ECE,8.0,8.0,15.0,15.0,2.0,6.0,1.0,0.0,0.0,hackathon,0
15562,3.0,63.0,3.0,expert,ECE,5.0,7.0,61.0,0.0,,9.0,1.0,0.0,0.0,fun,0
15563,3.0,32.0,1.0,intermediate,ECM,5.0,6.0,43.0,13.0,3.0,,0.0,0.0,0.0,contest,0
15564,0.0,48.0,5.0,intermediate,CSE,8.0,0.0,70.0,13.0,2.0,30.0,0.0,0.0,0.8,gaming,1
15565,,,1.0,beginner,ME,0.0,6.0,59.0,2.0,8.0,22.0,0.0,0.0,0.0,contest,0
15566,0.0,64.0,3.0,intermediate,ECM,0.0,8.0,49.0,12.0,0.0,9.0,1.0,0.0,0.33,contest,0
15567,0.0,82.0,2.0,expert,ECM,8.0,0.0,95.0,4.0,0.0,3.0,1.0,0.0,0.5,contest,0
15568,0.0,84.0,5.0,beginner,EE,5.0,0.0,74.0,12.0,3.0,18.0,1.0,1.0,1.0,debate,1
15569,2.0,53.0,4.0,beginner,ECE,7.0,8.0,83.0,9.0,4.0,4.0,1.0,0.0,0.75,hackathon,1
15570,0.0,25.0,4.0,intermediate,CSE,8.0,6.0,44.0,4.0,0.0,11.0,0.0,0.0,0.25,hackathon,0
15571,0.0,35.0,5.0,intermediate,PIE,,0.0,63.0,18.0,7.0,6.0,1.0,0.0,0.6,hackathon,0
15572,0.0,39.0,3.0,intermediate,ECE,7.0,0.0,8.0,0.0,4.0,6.0,1.0,0.0,0.33,singing,0
15573,2.0,48.0,1.0,beginner,ECM,0.0,8.0,66.0,3.0,10.0,4.0,0.0,0.0,1.0,gaming,0
15574,5.0,53.0,1.0,beginner,CSE,0.0,0.0,48.0,7.0,10.0,26.0,1.0,1.0,1.0,other,0
15575,2.0,71.0,2.0,intermediate,PIE,7.0,8.0,55.0,20.0,9.0,21.0,1.0,1.0,0.0,sporting,0
15576,,,4.0,intermediate,ECE,5.0,0.0,57.0,11.0,10.0,8.0,1.0,0.0,0.0,other,1
15577,1.0,44.0,3.0,expert,ECM,6.0,0.0,54.0,18.0,7.0,25.0,0.0,0.0,0.67,hackathon,0
15578,5.0,47.0,1.0,beginner,EE,8.0,6.0,36.0,3.0,2.0,2.0,0.0,0.0,0.0,hackathon,0
15579,,,3.0,intermediate,ECM,5.0,7.0,54.0,14.0,1.0,9.0,0.0,0.0,0.33,contest,0
15580,1.0,66.0,1.0,beginner,ECM,0.0,5.0,82.0,15.0,2.0,10.0,0.0,0.0,1.0,fun,0
15581,2.0,68.0,3.0,expert,ECE,8.0,0.0,61.0,14.0,1.0,5.0,0.0,0.0,0.67,other,1
15582,1.0,47.0,3.0,beginner,CE,0.0,5.0,18.0,11.0,7.0,15.0,1.0,0.0,1.0,sporting,0
15583,0.0,49.0,5.0,expert,CE,0.0,0.0,62.0,17.0,9.0,0.0,0.0,0.0,1.0,dance,0
15584,5.0,73.0,5.0,beginner,EE,6.0,5.0,35.0,2.0,6.0,1.0,0.0,0.0,0.4,singing,0
15585,6.0,21.0,1.0,intermediate,CSE,0.0,0.0,75.0,12.0,7.0,29.0,0.0,0.0,1.0,other,0
15586,0.0,36.0,2.0,beginner,ME,8.0,7.0,39.0,4.0,7.0,21.0,1.0,1.0,0.0,fun,0
15587,0.0,31.0,4.0,intermediate,CSE,0.0,0.0,43.0,7.0,2.0,27.0,1.0,1.0,0.25,fun,0
15588,20.0,56.0,4.0,intermediate,ECM,7.0,0.0,11.0,20.0,2.0,29.0,0.0,0.0,0.0,hackathon,0
15589,1.0,48.0,1.0,beginner,ECE,7.0,8.0,60.0,11.0,5.0,23.0,1.0,1.0,0.0,hackathon,0
15590,6.0,56.0,4.0,intermediate,ECE,5.0,0.0,23.0,8.0,7.0,13.0,1.0,0.0,1.0,sporting,0
15591,2.0,66.0,3.0,beginner,EE,0.0,6.0,61.0,20.0,5.0,14.0,0.0,0.0,1.0,gaming,1
15592,4.0,45.0,1.0,expert,EE,0.0,0.0,38.0,2.0,7.0,12.0,1.0,1.0,1.0,hackathon,0
15593,5.0,68.0,5.0,intermediate,ECE,6.0,5.0,46.0,77.0,5.0,26.0,1.0,0.0,0.0,sporting,0
15594,0.0,61.0,4.0,expert,MM,0.0,6.0,76.0,12.0,7.0,15.0,0.0,0.0,1.0,dance,1
15595,4.0,67.0,4.0,beginner,CSE,0.0,8.0,79.0,6.0,3.0,27.0,1.0,1.0,0.75,dance,1
15596,,,3.0,beginner,CSE,14.0,8.0,45.0,18.0,10.0,30.0,0.0,0.0,1.0,sporting,0
15597,2.0,60.0,2.0,intermediate,CE,6.0,5.0,50.0,11.0,4.0,9.0,0.0,0.0,0.0,other,0
15598,2.0,31.0,3.0,intermediate,CSE,5.0,5.0,14.0,9.0,10.0,7.0,0.0,0.0,1.0,hackathon,0
15599,0.0,63.0,4.0,beginner,ECM,5.0,8.0,85.0,5.0,4.0,24.0,0.0,0.0,0.25,hackathon,0
15600,,,2.0,beginner,ECE,6.0,0.0,25.0,19.0,2.0,26.0,1.0,0.0,0.5,contest,0
15601,4.0,38.0,1.0,beginner,ECM,6.0,0.0,82.0,70.0,4.0,25.0,0.0,,1.0,sporting,0
15602,0.0,34.0,5.0,beginner,ME,6.0,6.0,39.0,7.0,4.0,0.0,0.0,0.0,1.0,gaming,0
15603,1.0,52.0,4.0,intermediate,PIE,5.0,5.0,74.0,0.0,,23.0,1.0,0.0,0.25,contest,0
15604,0.0,84.0,5.0,beginner,ME,7.0,0.0,16.0,15.0,7.0,2.0,0.0,0.0,1.0,sporting,1
15605,0.0,54.0,2.0,beginner,EE,5.0,0.0,44.0,8.0,9.0,25.0,0.0,0.0,0.0,gaming,0
15606,2.0,39.0,3.0,beginner,MM,6.0,5.0,23.0,16.0,9.0,28.0,0.0,0.0,0.0,debate,0
15607,3.0,34.0,3.0,beginner,CSE,6.0,7.0,91.0,7.0,1.0,4.0,1.0,1.0,1.0,sporting,0
15608,2.0,21.0,3.0,intermediate,EE,8.0,5.0,57.0,9.0,4.0,15.0,1.0,0.0,0.33,gaming,0
15609,6.0,72.0,1.0,beginner,MM,5.0,8.0,67.0,4.0,9.0,1.0,0.0,0.0,0.0,sporting,0
15610,1.0,26.0,5.0,beginner,ECE,0.0,0.0,96.0,19.0,6.0,,0.0,0.0,0.6,hackathon,1
15611,0.0,65.0,1.0,beginner,PIE,12.0,5.0,47.0,2.0,0.0,13.0,0.0,0.0,1.0,contest,0
15612,2.0,20.0,4.0,beginner,ME,8.0,8.0,64.0,8.0,10.0,6.0,0.0,0.0,0.25,other,0
15613,1.0,81.0,4.0,beginner,PIE,0.0,0.0,58.0,17.0,8.0,0.0,0.0,0.0,1.0,contest,1
15614,0.0,28.0,2.0,intermediate,ECE,5.0,0.0,27.0,2.0,4.0,14.0,0.0,0.0,0.0,hackathon,0
